date,econ_index,econ_index_se,f_gdp,f_gdp_se,f_potus,f_potus_se
1995-06-06,0.095745755,0.09224823480041994,2.85473395,0.24863129848859356,0.0157398365,0.022852558651516874
1995-06-13,0.09407125,0.08841473896948622,2.8447878500000003,0.24469160328804174,0.0155822245,0.02276128042307048
1995-06-20,0.09411125849999999,0.08323957011551716,2.8547167499999997,0.22326450668627063,0.0155204125,0.022600949583945967
1995-06-27,0.0976219725,0.08586891650875551,2.8675951499999996,0.22882668673679993,0.015722640500000003,0.022535216341874203
1995-07-04,0.10212791,0.09154769097263037,2.8896948499999997,0.2422197433519603,0.0160230845,0.02234841483134661
1995-07-11,0.097624042,0.0898003310309743,2.86739265,0.22521179326399146,0.015424093,0.02242268823577374
1995-07-18,0.0851053135,0.08051557683162856,2.81028835,0.21060567829605276,0.0145590815,0.022209565702617853
1995-07-25,0.0760786,0.07750626587471382,2.77037995,0.19972544574311613,0.0143705925,0.02222807859633466
1995-08-01,0.06712803,0.07125767024458056,2.7423347,0.21772185010782416,0.013742326,0.02212555435587839
1995-08-08,0.0613908275,0.06231379626692305,2.7248687499999997,0.1815761563291941,0.013412193999999999,0.021861657276165056
1995-08-15,0.062954029,0.07341186180812768,2.7396269,0.20743668159086942,0.013823076,0.021906966065687
1995-08-22,0.0646931435,0.06992266315440722,2.7466751499999997,0.21128490104181644,0.013850353999999999,0.021963696946172197
1995-08-29,0.050038256,0.07359496707845274,2.69830115,0.24141596467744733,0.012974368,0.022282627663283747
1995-09-05,0.065651217,0.06887139372170148,2.746727,0.19527076746399064,0.013563263,0.02209466015163655
1995-09-12,0.0737846355,0.07566871684829851,2.7810654,0.21218147130475837,0.0141535305,0.022242813851710896
1995-09-19,0.0843685205,0.07772542688907923,2.8171466,0.2283587256802224,0.015073487,0.022364855627558054
1995-09-26,0.088014537,0.0851466253608938,2.8308391999999998,0.22775244520434743,0.0153633695,0.022423444003556666
1995-10-03,0.09461621149999999,0.08231109977530927,2.84340045,0.21516231658073715,0.0154531755,0.022412313700422643
1995-10-10,0.09396624849999999,0.08395864754858594,2.8420676,0.20892360143919406,0.015308871500000001,0.022341242484627582
1995-10-17,0.10418245,0.09367038193398287,2.8826935999999996,0.2284247031844774,0.015686206,0.022671572261511952
1995-10-24,0.11497796499999999,0.10173300538420019,2.9364993999999998,0.2603777318411444,0.016704076999999998,0.023084239451665024
1995-10-31,0.124719605,0.11853522984004147,2.9865917,0.32029266430723025,0.017491491499999998,0.02363022103855024
1995-11-07,0.14095313,0.12097632652302234,3.0425135,0.289757396779996,0.017955946,0.02351783558884074
1995-11-14,0.14276420499999998,0.12173584793176503,3.0508749,0.2831884957010983,0.0182166225,0.02345221506022659
1995-11-21,0.15674729999999998,0.13873595206465472,3.1151207000000003,0.35475312035268747,0.0188795375,0.02349402045256207
1995-11-28,0.167373455,0.13902545814961326,3.1578944,0.33584941554383735,0.019631879999999997,0.02405589022982467
1995-12-05,0.17900523499999998,0.1446101797916775,3.1914974999999997,0.34492537298794346,0.0198991565,0.024377181843256664
1995-12-12,0.18370292,0.15118700975000293,3.2097214000000003,0.35194016222215785,0.020173481,0.02434805615059354
1995-12-19,0.175484535,0.16093465978291221,3.19319445,0.3477327907813437,0.020073123,0.024434450995221065
1995-12-26,0.18245126,0.16023484403553173,3.20948775,0.3671545741819776,0.020365987500000002,0.024264372420031332
1996-01-02,0.17661903499999998,0.1528763963033781,3.18370245,0.3494931679083034,0.0204891265,0.024356169510020478
1996-01-09,0.18422464500000002,0.15600692886832526,3.2326199,0.3540223496782926,0.0202889,0.02433201185513338
1996-01-16,0.18311703000000001,0.15739634127528665,3.2283574,0.3626084759064126,0.0199885255,0.024572845320770382
1996-01-23,0.179256885,0.16109655889458346,3.2032431,0.37481692178230264,0.0190333655,0.024845306245347726
1996-01-30,0.18092563,0.16915406055343526,3.2197402999999998,0.4302904547449386,0.0198150805,0.024963207698855936
1996-02-06,0.207973875,0.1791005150812127,3.3165920499999997,0.4307407338006039,0.021663777500000002,0.025261927859712534
1996-02-13,0.20407173,0.1735781260705649,3.2919044,0.39712593467719975,0.021534908499999998,0.025012667621425635
1996-02-20,0.20540125,0.1751083591195929,3.31680945,0.3923828796523858,0.022067107,0.02481417059484075
1996-02-27,0.20480886999999998,0.1713914414437944,3.3106417500000003,0.3829518934588353,0.021400087999999998,0.024735875789595237
1996-03-05,0.20152531499999998,0.16556800104687963,3.2992312,0.37407410181655315,0.0211667005,0.02471607294895276
1996-03-12,0.20079073,0.1595714652636406,3.2845775,0.3760733422389976,0.021068806500000002,0.024671736000430912
1996-03-19,0.203588685,0.16387535198673764,3.29965125,0.37774849935339394,0.020861079499999997,0.024712880621135788
1996-03-26,0.19961385999999998,0.1644459958353193,3.2762863500000003,0.3801150567211322,0.0209951895,0.024760475912350643
1996-04-02,0.200769845,0.16908965265798487,3.2817155,0.3860894171982921,0.0212461795,0.02490813346439548
