year,state,dem_votes,gop_votes,ind_votes,source
2012,Montana,"201,839","267,928","14,281",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Nebraska,"302,081","475,064","17,234",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Nebraska CD-1,"108,082","152,021","4,609",https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2012/2012-general-canvass.pdf
2012,Nebraska CD-2,"121,889","140,976","3,862",https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2012/2012-general-canvass.pdf
2012,Nebraska CD-3,"72,110","182,067","5,046",https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2012/2012-general-canvass.pdf
2012,Nevada,"531,373","463,567","19,978",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,New Hampshire,"369,561","329,918","11,493",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,New Jersey,"2,126,610","1,478,749","37,623",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,New Mexico,"415,335","335,788","32,635",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,New York,"4,485,877","2,490,496","104,987",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,North Carolina,"2,178,391","2,270,395","56,586",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,North Dakota,"124,827","188,163","9,637",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Ohio,"2,827,709","2,661,437","91,701",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Oklahoma,"443,547","891,325",0,https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Oregon,"970,488","754,175","64,607",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Pennsylvania,"2,990,274","2,680,434","82,962",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Rhode Island,"279,677","157,204","9,168",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,South Carolina,"865,941","1,071,645","26,532",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,South Dakota,"145,039","210,610","8,166",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Tennessee,"960,709","1,462,330","35,538",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Texas,"3,308,124","4,569,843","115,884",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Utah,"251,813","740,600","25,027",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Vermont,"199,239","92,698","7,353",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Virginia,"1,971,820","1,822,522","60,147",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Washington,"1,755,396","1,290,670","79,450",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,West Virginia,"238,269","417,655","14,514",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Wisconsin,"1,620,985","1,407,966","39,483",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,Wyoming,"69,286","170,962","8,813",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2012,,"65,915,795","60,933,504","2,236,111",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2012/
2016,Alabama,"729,547","1,318,255","75,570",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Alaska,"116,454","163,387","38,767",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Arizona,"1,161,167","1,252,401","159,597",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Arkansas,"380,494","684,872","65,310",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,California,"8,753,792","4,483,814","943,998",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Colorado,"1,338,870","1,202,484","238,893",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Connecticut,"897,572","673,215","74,133",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Delaware,"235,603","185,127","23,084",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,District of Columbia,"282,830","12,723","15,715",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Florida,"4,504,975","4,617,886","297,178",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Georgia,"1,877,963","2,089,104","147,665",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Hawaii,"266,891","128,847","33,199",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Idaho,"189,765","409,055","91,435",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Illinois,"3,090,729","2,146,015","299,680",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Indiana,"1,033,126","1,557,286","144,546",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Iowa,"653,669","800,983","111,379",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Kansas,"427,005","671,018","86,379",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Kentucky,"628,854","1,202,971","92,324",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Louisiana,"780,154","1,178,638","70,240",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Maine,"357,735","335,593","54,599",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Maine CD-1,"212,774","154,384","27,171",https://www.archives.gov/files/electoral-college/2016/ascertainment-maine.pdf
2016,Maine CD-2,"144,817","181,177","27,422",https://www.archives.gov/files/electoral-college/2016/ascertainment-maine.pdf
2016,Maryland,"1,677,928","943,169","160,349",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Massachusetts,"1,995,196","1,090,893","238,957",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Michigan,"2,268,839","2,279,543","250,902",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Minnesota,"1,367,825","1,323,232","254,146",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Mississippi,"485,131","700,714","23,512",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Missouri,"1,071,068","1,594,511","143,026",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Montana,"177,709","279,240","40,198",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Nebraska,"284,494","495,961","63,772",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Nebraska CD-1,"100,132","158,642","23,588",https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2016/2016-canvass-book.pdf
2016,Nebraska CD-2,"131,030","137,564","23,086",https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2016/2016-canvass-book.pdf
2016,Nebraska CD-3,"53,332","199,755","17,173",https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2016/2016-canvass-book.pdf
2016,Nevada,"539,260","512,058","74,067",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,New Hampshire,"348,526","345,790","49,980",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,New Jersey,"2,148,278","1,601,933","123,835",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,New Mexico,"385,234","319,667","93,418",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,New York,"4,556,142","2,819,557","345,791",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,North Carolina,"2,189,316","2,362,631","189,617",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,North Dakota,"93,758","216,794","33,808",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Ohio,"2,394,169","2,841,006","261,318",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Oklahoma,"420,375","949,136","83,481",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Oregon,"1,002,106","782,403","216,827",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Pennsylvania,"2,926,441","2,970,733","268,304",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Rhode Island,"252,525","180,543","31,076",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,South Carolina,"855,373","1,155,389","92,265",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,South Dakota,"117,458","227,721","24,914",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Tennessee,"870,695","1,522,925","114,407",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Texas,"3,877,868","4,685,047","406,311",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Utah,"310,676","515,231","305,523",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Vermont,"178,573","95,369","41,125",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Virginia,"1,981,473","1,769,443","233,715",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Washington,"1,742,718","1,221,747","352,554",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,West Virginia,"188,794","489,371","36,258",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Wisconsin,"1,382,536","1,405,284","188,330",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,Wyoming,"55,973","174,419","25,457",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2016,,"65,853,514","62,984,828","7,830,934",https://www.fec.gov/introduction-campaign-finance/election-results-and-voting-information/federal-elections-2016/
2020,Alabama,"849,624","1,441,170","32,488",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Alaska,"153,778","189,951","15,801",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Arizona,"1,672,143","1,661,686","53,497",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Arkansas,"423,932","760,647","34,490",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,California,"11,110,250","6,006,429","384,202",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Colorado,"1,804,352","1,364,607","87,993",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Connecticut,"1,080,680","715,291","28,309",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Delaware,"296,268","200,603","7,139",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,District of Columbia,"317,323","18,586","8,447",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Florida,"5,297,045","5,668,731","101,680",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Georgia,"2,473,633","2,461,854","62,229",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Hawaii,"366,130","196,864","11,475",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Idaho,"287,021","554,119","26,874",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Illinois,"3,471,915","2,446,891","114,938",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Indiana,"1,242,416","1,729,519","61,186",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Iowa,"759,061","897,672","34,138",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Kansas,"570,323","771,406","30,574",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Kentucky,"772,474","1,326,646","37,648",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Louisiana,"856,034","1,255,776","36,252",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Maine,"435,072","360,737","23,652",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Maine CD-1,"266,376","164,045","12,691",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Maine CD-2,"168,696","196,692","10,961",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Maryland,"1,985,023","976,414","75,593",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Massachusetts,"2,382,202","1,167,202","81,999",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Michigan,"2,804,040","2,649,852","85,409",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Minnesota,"1,717,077","1,484,065","76,029",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Mississippi,"539,398","756,764","17,597",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Missouri,"1,253,014","1,718,736","54,212",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Montana,"244,786","343,602","15,252",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Nebraska,"374,583","556,846","20,283",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Nebraska CD-1,"132,261","180,290","9,335",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Nebraska CD-2,"176,468","154,377","8,821",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Nebraska CD-3,"65,854","222,179","6,798",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Nevada,"703,486","669,890","32,000",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,New Hampshire,"424,937","365,660","15,608",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,New Jersey,"2,608,335","1,883,274","57,744",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,New Mexico,"501,614","401,894","20,457",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,New York,"5,230,985","3,244,798","119,043",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,North Carolina,"2,684,292","2,758,775","81,737",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,North Dakota,"114,902","235,595","11,322",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Ohio,"2,679,165","3,154,834","88,203",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Oklahoma,"503,890","1,020,280","36,529",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Oregon,"1,340,383","958,448","75,490",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Pennsylvania,"3,458,229","3,377,674","79,380",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Rhode Island,"307,486","199,922","10,349",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,South Carolina,"1,091,541","1,385,103","36,685",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,South Dakota,"150,471","261,043","11,095",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Tennessee,"1,143,711","1,852,475","57,665",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Texas,"5,259,126","5,890,347","165,583",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Utah,"560,282","865,140","62,867",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Vermont,"242,820","112,704","11,904",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Virginia,"2,413,568","1,962,430","84,526",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Washington,"2,369,612","1,584,651","133,368",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,West Virginia,"235,984","545,382","13,286",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Wisconsin,"1,630,866","1,610,184","56,991",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,Wyoming,"73,491","193,559","9,715",https://www.presidency.ucsb.edu/statistics/elections/2020
2020,,"81,268,773","74,216,728","2,890,933",https://www.presidency.ucsb.edu/statistics/elections/2020
2024,,"75,019,230","77,303,568","2,878,359",https://www.presidency.ucsb.edu/statistics/elections/2024
